epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,7854.95,1.10141,0.59783,1.02603,0.94479,0.91218,0.95903,0.69845,1.02364,0.56114,0.99444,0.00296739,0.00296739,0.00296739
55,8042,1.09707,0.59724,1.02622,0.94634,0.91177,0.95987,0.70002,1.01997,0.55881,0.99292,0.00296346,0.00296346,0.00296346
56,8228.51,1.09318,0.59521,1.02516,0.94768,0.9115,0.96011,0.70137,1.01685,0.55581,0.99167,0.00295953,0.00295953,0.00295953
57,8413.31,1.08741,0.59123,1.02219,0.94788,0.91218,0.96044,0.70261,1.0134,0.55332,0.98998,0.0029556,0.0029556,0.0029556
58,8599.04,1.08616,0.59103,1.01772,0.94752,0.91354,0.96069,0.70401,1.01023,0.5511,0.98848,0.00295167,0.00295167,0.00295167
59,8784.92,1.08028,0.58512,1.01839,0.94721,0.91402,0.96106,0.70559,1.00651,0.54847,0.98695,0.00294774,0.00294774,0.00294774
60,8970.88,1.07553,0.58407,1.01652,0.94779,0.9147,0.96159,0.70716,1.00319,0.54626,0.98547,0.00294381,0.00294381,0.00294381
61,9156.66,1.07376,0.58342,1.01575,0.94907,0.91524,0.9616,0.70822,1.00029,0.5439,0.98425,0.00293988,0.00293988,0.00293988
62,9342.93,1.07176,0.5789,1.01759,0.95008,0.91467,0.96184,0.70945,0.99806,0.54232,0.98319,0.00293595,0.00293595,0.00293595
63,9528.91,1.06739,0.57862,1.01216,0.95122,0.91463,0.96235,0.71071,0.99563,0.54049,0.98203,0.00293202,0.00293202,0.00293202
64,9714.65,1.06715,0.5787,1.01347,0.94996,0.9163,0.96229,0.71171,0.99299,0.53819,0.98096,0.00292809,0.00292809,0.00292809
65,9900,1.0628,0.57241,1.01217,0.94997,0.91781,0.96258,0.71311,0.99035,0.53638,0.97988,0.00292416,0.00292416,0.00292416
66,10085.6,1.05694,0.57121,1.00945,0.9514,0.91742,0.96257,0.71404,0.98825,0.53425,0.97901,0.00292023,0.00292023,0.00292023
67,10271.1,1.05851,0.57231,1.01162,0.94996,0.91974,0.96277,0.71521,0.98566,0.53237,0.97816,0.0029163,0.0029163,0.0029163
68,10456.3,1.05053,0.56968,1.00873,0.94907,0.91987,0.96306,0.71613,0.98342,0.53127,0.97739,0.00291237,0.00291237,0.00291237
69,10641.8,1.05014,0.56839,1.00925,0.94892,0.92073,0.96314,0.71694,0.98107,0.53004,0.97657,0.00290844,0.00290844,0.00290844
70,10827.4,1.04826,0.56605,1.0068,0.94788,0.92212,0.96304,0.71798,0.97767,0.52811,0.9756,0.00290451,0.00290451,0.00290451
71,11013.1,1.03955,0.56123,1.00542,0.95111,0.92076,0.96361,0.71918,0.97517,0.52696,0.97455,0.00290058,0.00290058,0.00290058
72,11198,1.03895,0.55978,1.00357,0.95101,0.92105,0.96345,0.71972,0.97271,0.5253,0.97358,0.00289665,0.00289665,0.00289665
73,11383.6,1.03865,0.55793,1.00451,0.95054,0.92151,0.96333,0.7203,0.97063,0.5237,0.97274,0.00289272,0.00289272,0.00289272
74,11569.1,1.03969,0.5599,1.00448,0.95135,0.92069,0.9641,0.72129,0.96899,0.52163,0.97201,0.00288879,0.00288879,0.00288879
75,11754.9,1.0342,0.55551,1.0039,0.95298,0.92024,0.96412,0.72195,0.96683,0.51991,0.97115,0.00288486,0.00288486,0.00288486
