epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7,1819.85,1.75087,5.57714,1.71887,0.4831,0.15379,0.16132,0.06359,2.18967,11.1366,2.04682,0.00758088,0.00758088,0.00758088
8,2034.61,1.70515,5.33838,1.67735,0.65165,0.36898,0.43919,0.18989,1.70469,9.04325,1.62978,0.00573234,0.00573234,0.00573234
1,324.882,2.08973,7.48697,2.02715,0.16902,0.09402,0.05433,0.01846,2.58388,22.6241,2.52719,0.00466271,0.00466271,0.0796912
9,2288.86,1.66447,5.10846,1.64528,0.6555,0.39104,0.47323,0.21492,1.66001,7.36934,1.60139,0.0038838,0.0038838,0.0038838
2,585.765,2.01168,6.97182,1.96334,0.30185,0.19634,0.15574,0.05161,2.20703,13.359,2.10421,0.008407,0.008407,0.0584355
10,2554.45,1.62157,4.91222,1.61129,0.69223,0.40149,0.48964,0.22769,1.62961,6.9173,1.57141,0.00203526,0.00203526,0.00203526
3,799.184,1.96068,6.72224,1.91201,0.36483,0.20862,0.16267,0.05696,2.13723,11.0302,2.02184,0.011227,0.011227,0.0362555
4,1040.78,1.90814,6.47578,1.85874,0.41222,0.05438,0.06382,0.02567,2.39811,10.5291,2.20603,0.0131228,0.0131228,0.0131512
5,1307.57,1.85762,6.15366,1.80369,0.50133,0.26653,0.28511,0.11021,1.92247,18.4845,1.81438,0.011278,0.011278,0.011278
6,1573.37,1.80076,5.8582,1.75707,0.55881,0.28515,0.31069,0.12225,1.95838,10.6633,1.85896,0.00942942,0.00942942,0.00942942
7,1833.12,1.75087,5.57714,1.71887,0.4831,0.15379,0.16132,0.06359,2.18967,11.1366,2.04682,0.00758088,0.00758088,0.00758088
8,2098.28,1.70515,5.33838,1.67735,0.65165,0.36898,0.43919,0.18989,1.70469,9.04325,1.62978,0.00573234,0.00573234,0.00573234
9,2369.29,1.66447,5.10846,1.64528,0.6555,0.39104,0.47323,0.21492,1.66001,7.36934,1.60139,0.0038838,0.0038838,0.0038838
10,2637.9,1.62157,4.91222,1.61129,0.69223,0.40149,0.48964,0.22769,1.62961,6.9173,1.57141,0.00203526,0.00203526,0.00203526
