epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
4,1023.3,3.35117,6.82266,2.2214,0.21364,0.05405,0.04221,0.01336,3.54253,9.08268,2.22836,0.064212,0.064212,0.064212
5,1224.67,3.3083,6.70765,2.1996,0.51446,0.02335,0.07863,0.02593,3.41268,8.26478,2.15157,0.0551693,0.0551693,0.0551693
6,1475.71,3.25057,6.51401,2.16406,0.02939,0.03356,0.01044,0.00407,3.62261,18.188,2.32785,0.0461267,0.0461267,0.0461267
1,326.58,3.62563,8.04994,2.43638,0.10754,0.10756,0.03867,0.01124,3.72107,38.9966,2.46177,0.0912359,0.0912359,0.0913498
7,1736.69,3.21445,6.40306,2.14947,0.28393,0.17142,0.12898,0.04451,3.28107,9.38591,2.14825,0.037084,0.037084,0.037084
2,582.753,3.51952,7.62576,2.36089,0.00425,0.19144,0.01096,0.00271,4.67554,9.30352,3.34546,0.0822973,0.0822973,0.0822973
8,1996.98,3.17894,6.29993,2.1262,0.25686,0.09633,0.07642,0.02655,3.30598,12.8901,2.14093,0.0280414,0.0280414,0.0280414
3,828.525,3.41651,7.11129,2.27127,0.01786,0.23201,0.02639,0.01033,3.56793,10.055,2.23496,0.0732546,0.0732546,0.0732546
9,2259.6,3.13089,6.18409,2.10156,0.22931,0.15733,0.10777,0.03929,3.31043,12.2206,2.17096,0.0189987,0.0189987,0.0189987
4,1087.67,3.35117,6.82266,2.2214,0.21364,0.05405,0.04221,0.01336,3.54253,9.08268,2.22836,0.064212,0.064212,0.064212
10,2522.84,3.08138,6.08017,2.0764,0.326,0.20103,0.16281,0.05788,3.06568,9.22888,1.99714,0.00995606,0.00995606,0.00995606
5,1341.72,3.3083,6.70765,2.1996,0.51446,0.02335,0.07863,0.02593,3.41268,8.26478,2.15157,0.0551693,0.0551693,0.0551693
6,1542.25,3.25057,6.51401,2.16406,0.02939,0.03356,0.01044,0.00407,3.62261,18.188,2.32785,0.0461267,0.0461267,0.0461267
7,1784.7,3.21445,6.40306,2.14947,0.28393,0.17142,0.12898,0.04451,3.28107,9.38591,2.14825,0.037084,0.037084,0.037084
8,2023.04,3.17894,6.29993,2.1262,0.25686,0.09633,0.07642,0.02655,3.30598,12.8901,2.14093,0.0280414,0.0280414,0.0280414
9,2258.05,3.13089,6.18409,2.10156,0.22931,0.15733,0.10777,0.03929,3.31043,12.2206,2.17096,0.0189987,0.0189987,0.0189987
10,2505.34,3.08138,6.08017,2.0764,0.326,0.20103,0.16281,0.05788,3.06568,9.22888,1.99714,0.00995606,0.00995606,0.00995606
