epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6696.48,1.18161,0.68533,1.05097,0.93257,0.87839,0.94201,0.65798,1.11402,0.67818,1.01883,0.00301455,0.00301455,0.00301455
43,6852.52,1.17855,0.68285,1.05043,0.93502,0.87874,0.94296,0.6601,1.10847,0.67489,1.01681,0.00301062,0.00301062,0.00301062
44,7008.6,1.17771,0.6824,1.0485,0.93547,0.88027,0.94377,0.66247,1.10342,0.66974,1.0145,0.00300669,0.00300669,0.00300669
45,7166.23,1.16606,0.67486,1.0438,0.93586,0.8827,0.94426,0.66448,1.09852,0.66547,1.01231,0.00300276,0.00300276,0.00300276
46,7321.79,1.16371,0.67325,1.04378,0.93638,0.8827,0.94484,0.66612,1.09342,0.66074,1.01027,0.00299883,0.00299883,0.00299883
47,7477.46,1.16247,0.66997,1.04012,0.93788,0.88284,0.94566,0.66811,1.08902,0.65617,1.00837,0.0029949,0.0029949,0.0029949
48,7633.42,1.15765,0.66486,1.0389,0.93684,0.88679,0.94606,0.67001,1.08454,0.65179,1.0063,0.00299097,0.00299097,0.00299097
49,7789.38,1.15269,0.66333,1.03858,0.93851,0.88672,0.94703,0.6721,1.08049,0.6474,1.00469,0.00298704,0.00298704,0.00298704
50,7945.85,1.14604,0.6591,1.03435,0.94001,0.88756,0.94811,0.67372,1.07621,0.64296,1.00274,0.00298311,0.00298311,0.00298311
51,8101.96,1.14402,0.65487,1.03553,0.94091,0.8878,0.94841,0.67499,1.07195,0.63978,1.0007,0.00297918,0.00297918,0.00297918
52,8257.85,1.13982,0.65299,1.03274,0.94237,0.8883,0.94885,0.67682,1.06802,0.6364,0.99911,0.00297525,0.00297525,0.00297525
53,8414.03,1.13235,0.64777,1.02922,0.9413,0.89076,0.94942,0.67904,1.06372,0.63286,0.99725,0.00297132,0.00297132,0.00297132
54,8569.48,1.13121,0.64415,1.02834,0.94073,0.89176,0.94994,0.68065,1.0604,0.63005,0.99584,0.00296739,0.00296739,0.00296739
55,8724.66,1.12823,0.64062,1.02652,0.94172,0.8925,0.95066,0.68229,1.05691,0.62723,0.99446,0.00296346,0.00296346,0.00296346
56,8880.15,1.12644,0.6413,1.02484,0.94198,0.89325,0.95129,0.68361,1.05427,0.62443,0.99325,0.00295953,0.00295953,0.00295953
57,9036.24,1.12274,0.63567,1.02675,0.94311,0.89264,0.95156,0.6848,1.05146,0.62131,0.99198,0.0029556,0.0029556,0.0029556
58,9193.71,1.11741,0.63463,1.02354,0.93986,0.89686,0.952,0.68613,1.04835,0.61843,0.99069,0.00295167,0.00295167,0.00295167
59,9349.67,1.11571,0.62859,1.02253,0.93922,0.89734,0.95221,0.68738,1.04532,0.61524,0.98921,0.00294774,0.00294774,0.00294774
